week,origin_lat,origin_lng,cluster_size,next_centroid,destination_lat,destination_lng,e_distance,week
1592816400,-3.9750438666666668,-38.548306933333336,6,0,-3.8734496166666665,-38.51737630066883,0.10619837884897267,2020-06-22 09:00:00
1592827200,-7.238152333333334,-39.413854560025065,3,2,-7.2398180750000005,-39.4120756874254,0.0024370233768311305,2020-06-22 12:00:00
1592827200,-3.7211784999999997,-38.5878588,3,1,-3.8226707,-38.522240933333336,0.12085682060503061,2020-06-22 12:00:00
1592838000,-4.93177225,-37.9626118,2,2,-5.0014873,-37.9051212,0.09036236652901722,2020-06-22 15:00:00
1593388800,-7.140499926305427,-39.297005761028856,7660,3,-7.199624619272776,-39.28810785831375,0.05979048412115383,2020-06-29 00:00:00
1593388800,-3.8377549351717724,-38.672411012170734,11208,2,-3.841334312240612,-38.654807828557246,0.017963407632777446,2020-06-29 00:00:00
1593388800,-3.6265353981168533,-40.51175020557105,4912,4,-3.719877771218617,-40.49056062238024,0.09571727666415258,2020-06-29 00:00:00
1593388800,-5.145464712681161,-37.91056370111633,1656,6,-5.1316846772501385,-38.04637610509098,0.13650970093666653,2020-06-29 00:00:00
1593399600,-7.236521302702703,-39.29911411793248,37,2,-7.213357545000001,-39.308268513476946,0.02490707988753725,2020-06-29 03:00:00
1593399600,-3.787622856862745,-38.60867506049438,51,0,-3.813529382142857,-38.56819378795317,0.048061226353426974,2020-06-29 03:00:00
1593410400,-3.810900540740741,-38.56074559386918,27,0,-3.7503498833333335,-38.61550570401847,0.08163976835024069,2020-06-29 06:00:00
1593410400,-7.198478361111111,-39.27278601000423,9,1,-7.234293289473683,-39.28678053575407,0.03845199402390709,2020-06-29 06:00:00
1593410400,-4.8481563,-37.7838975,1,3,-4.87449004,-37.8557233,0.07650105494771799,2020-06-29 06:00:00
1593993600,-6.996011701538375,-39.28720022505385,8873,1,-7.025904086042656,-39.34488626737796,0.06497102531478807,2020-07-06 00:00:00
1594004400,-3.813529382142857,-38.56819378795317,42,1,-3.787474912962963,-38.56200130500399,0.026780257829749264,2020-07-06 03:00:00
1594004400,-7.213357545000001,-39.308268513476946,30,0,-7.2224409099999995,-39.297485203838555,0.014099194534996038,2020-07-06 03:00:00
1594015200,-3.8073279923076924,-38.61404241140166,13,2,-3.8510045555555554,-38.67254409044241,0.07300745597345293,2020-07-06 06:00:00
1594036800,-4.956067166666666,-37.970016199999996,3,2,-5.0654018,-38.0645121,0.14451137381861948,2020-07-06 12:00:00
1594598400,-3.982782802461601,-38.59894145773485,14198,0,-3.979227353591831,-38.61040367957555,0.012000989389034745,2020-07-13 00:00:00
1594598400,-6.973195222650935,-39.2918446351943,7684,1,-6.971597758888111,-39.31382210782543,0.022035453119509083,2020-07-13 00:00:00
1594598400,-3.864409863064082,-40.63810170356586,4853,2,-3.876942257938962,-40.65349608414408,0.019850639153597725,2020-07-13 00:00:00
1594609200,-6.912211076666667,-39.31492957255904,30,0,-6.967066728124999,-39.25580804633068,0.08065046410756435,2020-07-13 03:00:00
1594609200,-3.8101056303571426,-38.59436107982527,28,1,-3.8753562961538464,-38.59685719631622,0.06529839189897227,2020-07-13 03:00:00
1594620000,-3.8510045555555554,-38.67254409044241,18,2,-3.7666485764705886,-38.550035391650546,0.14874243673955892,2020-07-13 06:00:00
1594620000,-6.2493152,-42.8466046,1,4,-6.2493152,-42.8466046,0.0,2020-07-13 06:00:00
1594620000,-7.236739125,-39.35335932932686,8,0,-7.226151286363637,-39.343355424391916,0.014566414827947419,2020-07-13 06:00:00
1594630800,-3.79110815,-38.58959787090753,8,0,-3.794557259090909,-38.6004999855945,0.011434704109092137,2020-07-13 09:00:00
1594641600,-7.2264065,-39.40955313574013,2,0,-7.2336948,-39.41235582738014,0.007808610454432619,2020-07-13 12:00:00
1595203200,-3.979227353591831,-38.61040367957555,12960,0,-3.9782579758446035,-38.595326736983,0.015108073710331776,2020-07-20 00:00:00
1595203200,-6.971597758888111,-39.31382210782543,7105,1,-6.9626956534949365,-39.310344366776164,0.009557309421944982,2020-07-20 00:00:00
1595203200,-3.876942257938962,-40.65349608414408,4522,2,-3.937793246894339,-40.69472551349289,0.07350312035036366,2020-07-20 00:00:00
1595214000,-3.8529583454545455,-38.58895806382826,22,0,-3.8035861095238097,-38.587995972741346,0.049381608923074874,2020-07-20 03:00:00
1595214000,-7.238633113636363,-39.331027758299165,11,3,-7.219941227777778,-39.232469218111305,0.10031536492892357,2020-07-20 03:00:00
1595214000,-5.0539671833333335,-39.076591066666666,6,5,-4.9530494,-39.073963901362546,0.10095197368429616,2020-07-20 03:00:00
1595224800,-7.226151286363637,-39.343355424391916,11,0,-7.197751264285714,-39.3290781955886,0.031786797828332575,2020-07-20 06:00:00
1595224800,-3.7666485764705886,-38.550035391650546,17,1,-3.80540144,-38.59055745,0.05606979262221878,2020-07-20 06:00:00
1595224800,-3.64824405,-40.35450192931357,5,6,-3.681965575,-40.36880497328393,0.03662947331301257,2020-07-20 06:00:00
1595224800,-3.87349525,-40.85774149770833,2,8,-3.7597308,-40.81400519541666,0.1218819684022113,2020-07-20 06:00:00
1595235600,-3.794557259090909,-38.6004999855945,11,1,-3.86910225,-38.53853384717985,0.09693687626300897,2020-07-20 09:00:00
1595235600,-7.239017,-39.43268033647799,1,4,-7.2264065,-39.40955313574013,0.026341832210727285,2020-07-20 09:00:00
1595808000,-3.985898321686336,-38.57398437775754,10843,1,-3.970200520854175,-38.591458492002566,0.023489691772093358,2020-07-27 00:00:00
1595808000,-6.962875661211147,-39.310093656668876,7051,0,-6.945883606605828,-39.28030684161188,0.034292627064108065,2020-07-27 00:00:00
1595808000,-3.8557214826881037,-40.51900746333524,4563,2,-3.7594668277477705,-40.50528092482203,0.09722847554850497,2020-07-27 00:00:00
1595829600,-7.124551773333334,-39.33759230921603,15,1,-7.093802825,-39.34869714307892,0.03269273862435077,2020-07-27 06:00:00
1595840400,-3.86910225,-38.53853384717985,3,4,-3.768767075,-38.504313610687056,0.10601024444821855,2020-07-27 09:00:00
1596412800,-6.945883606605828,-39.28030684161188,6797,0,-6.978411430989049,-39.357586909265464,0.08384669472112778,2020-08-03 00:00:00
1596412800,-3.970200520854175,-38.591458492002566,10604,1,-3.8365485424749854,-38.65235717224693,0.14687239556828435,2020-08-03 00:00:00
1596423600,-7.210533865,-39.31015795936179,10,1,-7.195248175,-39.255226836610525,0.05701824765288366,2020-08-03 03:00:00
1596423600,-3.81981794,-38.53288549333333,15,5,-3.75378329,-38.603814289218434,0.09690959233361543,2020-08-03 03:00:00
1596434400,-3.814311066666667,-38.550987255555555,18,0,-3.90672537,-38.59724436,0.10334468139217919,2020-08-03 06:00:00
1596434400,-7.093802825,-39.34869714307892,8,1,-7.2164508624999995,-39.36567602330539,0.12381770259633107,2020-08-03 06:00:00
1596445200,-3.7815885045454545,-38.57114449426249,11,3,-3.8270416722222222,-38.57379840319805,0.04553057965977629,2020-08-03 09:00:00
1596466800,-3.736921,-38.5157647,2,1,-3.7182504333333335,-38.562131533333336,0.049984730597623206,2020-08-03 15:00:00
1596466800,-3.736921,-38.5157647,0,1,-3.7182504333333335,-38.562131533333336,0.049984730597623206,2020-08-03 15:00:00
1597017600,-6.896056533934142,-39.29804538394491,6103,0,-6.839396493509546,-39.24670763385378,0.07645864742121036,2020-08-10 00:00:00
1597017600,-3.8568657507432613,-40.68513973433166,4978,3,-3.896097655113761,-40.701798143693274,0.04262211776628321,2020-08-10 00:00:00
1597017600,-4.017154433847473,-38.586795237462304,10438,1,-4.020049417697203,-38.57455432609825,0.012578586653319925,2020-08-10 00:00:00
1597039200,-3.90672537,-38.59724436,10,3,-3.7877907,-38.59801460301385,0.11893716409272635,2020-08-10 06:00:00
1597039200,-7.2164508624999995,-39.36567602330539,4,1,-7.121822166666666,-39.267812895598425,0.13613148731936867,2020-08-10 06:00:00
1597050000,-3.8270416722222222,-38.57379840319805,9,3,-3.887801525,-38.58728102045333,0.06223777532339022,2020-08-10 09:00:00
1597622400,-3.6268695180718447,-40.62730702920406,4009,0,-3.699219133231111,-40.651107424728565,0.07616380794771825,2020-08-17 00:00:00
1597622400,-3.8309559451482156,-38.63626363114919,9378,5,-3.8225507168706403,-38.618848394050644,0.019337485508052737,2020-08-17 00:00:00
1597622400,-7.043590474092743,-39.24286223815958,5153,2,-7.018156722615055,-39.30985275606763,0.07165615956720488,2020-08-17 00:00:00
1597633200,-3.62761914,-40.294653180000005,5,5,-3.7301250833333333,-40.319154600000005,0.10539349126392816,2020-08-17 03:00:00
1597633200,-3.7831371000000003,-38.52274109873844,9,0,-3.798855240625,-38.53281231200406,0.018667867610494927,2020-08-17 03:00:00
1597633200,-4.117865171428571,-40.94467737142857,7,2,-4.0810344999999995,-40.844117959083334,0.10709198741983285,2020-08-17 03:00:00
1597644000,-3.7877907,-38.59801460301385,16,4,-3.7691241346153843,-38.58041391789131,0.025655891724545972,2020-08-17 06:00:00
1597654800,-3.7030265,-38.63461358,5,3,-3.77507545,-38.573666675,0.09436936168787595,2020-08-17 09:00:00
1597654800,-7.2321791,-39.38647398994614,3,4,-7.2145991,-39.3220841,0.06674664281541952,2020-08-17 09:00:00
1597654800,-3.81984185,-38.547879800000004,4,3,-3.77507545,-38.573666675,0.051662302418398975,2020-08-17 09:00:00
1598227200,-3.9984316889330564,-40.6676881500787,3899,0,-4.138089285334259,-40.68072107210914,0.14026439779557776,2020-08-24 00:00:00
1598227200,-3.994098402776325,-38.54341304288487,13471,1,-3.911248918669625,-38.58126861862076,0.09108831775190283,2020-08-24 00:00:00
1598238000,-3.798855240625,-38.53281231200406,16,0,-3.798553808823529,-38.5776486046488,0.04483730588527522,2020-08-24 03:00:00
1598238000,-3.800893416666667,-40.53084078295139,12,2,-3.87722934,-40.60780498,0.1084004650300639,2020-08-24 03:00:00
1598238000,-6.2333946,-37.3784924,2,6,-6.2333946,-37.3784924,0.0,2020-08-24 03:00:00
1598238000,-7.215155429999999,-39.311378815377594,5,4,-7.178171783333333,-39.30241975957539,0.03805331525091323,2020-08-24 03:00:00
1598248800,-3.901193484375,-38.55845670976063,16,0,-3.8611473307692306,-38.62498571538462,0.07765180621212117,2020-08-24 06:00:00
1598832000,-4.138089285334259,-40.68072107210914,3590,3,-4.168911745696157,-40.69228886704478,0.03292169409918531,2020-08-31 00:00:00
1598832000,-3.911248918669625,-38.58126861862076,14154,1,-3.9735356634795513,-38.56320722208689,0.06485254524058186,2020-08-31 00:00:00
1598832000,-6.587784080272131,-39.32241700146422,5292,0,-6.719189705383917,-39.2913029390331,0.13503896916098335,2020-08-31 00:00:00
1598842800,-7.178171783333333,-39.30241975957539,6,8,-7.035436499999999,-39.28504305920839,0.14378911928198865,2020-08-31 03:00:00
1598842800,-4.791094,-40.058135,2,7,-4.78623775,-40.06958331368715,0.01243571670902282,2020-08-31 03:00:00
1598842800,-3.798553808823529,-38.5776486046488,17,2,-3.8084199214285714,-38.55409826434273,0.025533482069868118,2020-08-31 03:00:00
1598842800,-3.6854471666666666,-40.38536643333333,3,5,-3.690061,-40.363431649999995,0.02241477588021591,2020-08-31 03:00:00
1598853600,-3.7949387363636364,-38.57117064545454,11,2,-3.77047896,-38.58372936591051,0.027495492712218766,2020-08-31 06:00:00
1598853600,-7.224148966666666,-39.31644339338499,3,1,-7.21304986,-39.32476247566266,0.013870735331383681,2020-08-31 06:00:00
1598864400,-3.85312135,-38.60572603089574,4,2,-3.869243775,-38.632617531290286,0.03135419240264094,2020-08-31 09:00:00
1598864400,-7.250615175,-39.304880391173654,4,1,-7.242262399999999,-39.41054886990971,0.10599809549480277,2020-08-31 09:00:00
1599436800,-3.75767389856688,-40.47470028518667,1884,0,-3.7938879736253557,-40.5147222937965,0.05397425687667629,2020-09-07 00:00:00
1599436800,-5.359428372170254,-40.32189696323079,1069,5,-5.322714817871626,-40.233307630759874,0.09589554159081286,2020-09-07 00:00:00
1599436800,-3.81144925393503,-38.603519852704544,7138,2,-3.820600650418553,-38.60860270543698,0.010468211382908208,2020-09-07 00:00:00
1599436800,-6.9500954685575,-39.28643754737966,2565,1,-6.912366732796073,-39.233297950642815,0.06517111510211414,2020-09-07 00:00:00
1599447600,-3.8084199214285714,-38.55409826434273,14,1,-3.7809166125,-38.55257533834914,0.027545440743229534,2020-09-07 03:00:00
1599447600,-6.0700655,-40.306029433333336,3,0,-6.1334266,-40.269618550000004,0.07307791334316599,2020-09-07 03:00:00
1599458400,-3.77047896,-38.58372936591051,10,0,-3.8009447,-38.56269101428572,0.03702395917423114,2020-09-07 06:00:00
1599458400,-7.21304986,-39.32476247566266,5,1,-7.205038457142857,-39.344714820673005,0.02150066620111589,2020-09-07 06:00:00
1599458400,-4.2574701,-40.82456985,2,5,-4.3079831,-40.7751346,0.07067819403227889,2020-09-07 06:00:00
1599469200,-7.144420949999999,-39.34445836015553,2,1,-7.0523107,-39.4239718,0.1216827237973476,2020-09-07 09:00:00
1599469200,-3.8257854142857144,-38.589534917880165,7,0,-3.7901143333333334,-38.574103066666666,0.038866026912120856,2020-09-07 09:00:00
1600041600,-3.965853970948238,-38.551336559630464,9175,1,-3.9884049841738847,-38.5530606379604,0.022616822137803517,2020-09-14 00:00:00
1600041600,-6.679128742774953,-39.2601726419649,3737,0,-6.68508779970778,-39.27546682867783,0.016414094759987573,2020-09-14 00:00:00
1600041600,-4.15357734187561,-40.624051451143515,3071,2,-4.261155071132438,-40.66208687964769,0.11410373198767808,2020-09-14 00:00:00
1600052400,-3.7809166125,-38.55257533834914,8,0,-3.7724893285714285,-38.66849507142857,0.11622565823206397,2020-09-14 03:00:00
1600052400,-4.965647387500001,-40.483056094152865,4,3,-4.906471825000001,-40.45246661142291,0.06661429014205054,2020-09-14 03:00:00
1600063200,-3.8566339625,-38.609529675000005,8,3,-3.8723288153846154,-38.61529711732009,0.016720998709247457,2020-09-14 06:00:00
1600063200,-7.18620785,-39.171576854471105,10,1,-7.178326,-39.258549023225825,0.08732858464991546,2020-09-14 06:00:00
1600074000,-3.7901143333333334,-38.574103066666666,3,0,-3.8172810333333334,-38.52601633333333,0.055230096063583846,2020-09-14 09:00:00
1600084800,-3.7377987,-38.5590543,3,3,-3.7377987,-38.5590543,0.0,2020-09-14 12:00:00
1600646400,-3.8224778870502623,-38.601886916906835,7282,0,-3.8314336373548192,-38.593934966006906,0.011976601633903487,2020-09-21 00:00:00
1600646400,-6.897534896718985,-39.25471789563034,2799,5,-6.88994598034979,-39.26011050218463,0.009309772132629835,2020-09-21 00:00:00
1600646400,-3.7749755246880605,-40.509014340734275,1683,4,-3.7653603582815167,-40.53264743520153,0.025514203480219086,2020-09-21 00:00:00
1600646400,-5.272603611884962,-38.16479902851292,1443,6,-5.252051088674496,-38.146370637896375,0.027604561050880917,2020-09-21 00:00:00
1600646400,-5.284811718812232,-40.27547591034492,1411,1,-5.3167069062540655,-40.29713639415365,0.0385548899748416,2020-09-21 00:00:00
1600657200,-3.7724893285714285,-38.66849507142857,7,4,-3.735305625,-38.61158305429614,0.06798239114090864,2020-09-21 03:00:00
1600657200,-6.08030815,-39.37795726666667,6,1,-6.149960933333333,-39.37400996666667,0.06976454259770254,2020-09-21 03:00:00
1600668000,-7.178326,-39.258549023225825,5,0,-7.22917165625,-39.36053439109396,0.11395743073030765,2020-09-21 06:00:00
1601251200,-3.964535179739197,-38.55628886979121,8282,1,-3.9667043910229034,-38.54328298732135,0.013185539673895455,2020-09-28 00:00:00
1601251200,-6.695621915546553,-39.2958144607651,3705,2,-6.599126278558537,-39.322425800816745,0.10009780905152389,2020-09-28 00:00:00
1601251200,-4.2716991553461385,-40.6494006922718,2759,0,-4.1638677031935725,-40.63838029279805,0.10839313298368197,2020-09-28 00:00:00
1601272800,-3.7710665555555556,-38.52210995555556,9,2,-3.7360931500000003,-38.5894428,0.07587391539374123,2020-09-28 06:00:00
1601272800,-7.22917165625,-39.36053439109396,8,0,-7.229512440000001,-39.38922687062297,0.0286945032231101,2020-09-28 06:00:00
1601283600,-3.7640575,-38.5508418,1,0,-3.7395763,-38.6613378,0.11317550605022343,2020-09-28 09:00:00
1601856000,-4.1638677031935725,-40.63838029279805,2552,1,-4.182456591471864,-40.62498352000828,0.02291332121131428,2020-10-05 00:00:00
1601856000,-3.9667043910229034,-38.54328298732135,7948,2,-3.944916497361957,-38.55613054777188,0.025293717005200177,2020-10-05 00:00:00
1601856000,-6.599126278558537,-39.322425800816745,3878,0,-6.625108543325869,-39.345587346638744,0.03480711546812689,2020-10-05 00:00:00
1601866800,-5.373722325,-40.281488558148666,4,5,-5.2610067,-40.19877334419822,0.139809222650383,2020-10-05 03:00:00
1601866800,-3.7689525374999997,-38.5648224,8,1,-3.8152939958333336,-38.60383674171797,0.06057763300244127,2020-10-05 03:00:00
1601877600,-3.7360931500000003,-38.5894428,4,0,-3.77163919,-38.51981904,0.07817281443290723,2020-10-05 06:00:00
1601877600,-7.229512440000001,-39.38922687062297,5,1,-7.228687900000001,-39.31501237433973,0.07421907655804533,2020-10-05 06:00:00
1601888400,-3.7395763,-38.6613378,1,1,-3.7681872333333333,-38.54763529270304,0.11724694312391871,2020-10-05 09:00:00
1602460800,-6.625108543325869,-39.345587346638744,2682,0,-6.741217230756016,-39.28936938302169,0.12900266171517283,2020-10-12 00:00:00
1602460800,-4.182456591471864,-40.62498352000828,2310,3,-4.18822823026714,-40.690342912642436,0.06561373346959044,2020-10-12 00:00:00
1602460800,-3.944916497361957,-38.55613054777188,7335,1,-3.9593374925858784,-38.57030735774187,0.02022243912042818,2020-10-12 00:00:00
1602471600,-3.8152939958333336,-38.60383674171797,12,0,-3.8727356454545454,-38.61150165002469,0.057950788868076766,2020-10-12 03:00:00
1602482400,-3.813963366666667,-38.5578184,18,1,-3.730806781818182,-38.59376163353572,0.09059212791750773,2020-10-12 06:00:00
1602482400,-7.228687900000001,-39.31501237433973,2,0,-7.26182155,-39.30718779027582,0.03404501253508809,2020-10-12 06:00:00
1602493200,-7.216540999999999,-39.30152195347649,2,2,-7.25442575,-39.306953538766464,0.03827213609131287,2020-10-12 09:00:00
1602493200,-3.755177675,-38.584741175,4,4,-3.7523233,-38.5423767,0.04246052518009186,2020-10-12 09:00:00
1602493200,-3.81988955,-38.5127859,2,0,-3.8310078,-38.54254736666667,0.031770432499476704,2020-10-12 09:00:00
1602493200,-3.7510651,-38.52139371144246,3,4,-3.7523233,-38.5423767,0.021020677341513864,2020-10-12 09:00:00
1603065600,-6.741217230756016,-39.28936938302169,3492,3,-6.763469223519328,-39.33738885608257,0.05292467264761529,2020-10-19 00:00:00
1603065600,-3.9593374925858784,-38.57030735774187,9374,1,-3.9391641273738855,-38.586329445291014,0.02576183132338084,2020-10-19 00:00:00
1603065600,-4.18822823026714,-40.690342912642436,1984,0,-4.256581148009476,-40.6432302109945,0.08301643223176619,2020-10-19 00:00:00
1603087200,-7.26182155,-39.30718779027582,3,0,-7.23499625,-39.42535196761648,0.12117082787033048,2020-10-19 06:00:00
1603087200,-3.730806781818182,-38.59376163353572,11,1,-3.8528098590909092,-38.57341635740993,0.12368783741715289,2020-10-19 06:00:00
1603098000,-3.811336675,-38.542504699999995,4,0,-3.7707651,-38.54724310792298,0.040847340275591844,2020-10-19 09:00:00
1603098000,-3.7696724,-38.6556805,1,0,-3.7707651,-38.54724310792298,0.10844289738867585,2020-10-19 09:00:00
1603670400,-3.9391641273738855,-38.586329445291014,10605,0,-3.91906644197399,-38.56887468973576,0.026619268396341114,2020-10-26 00:00:00
1603681200,-3.7705356500000002,-38.521569783333334,6,1,-3.8483503115384616,-38.62723596923077,0.13122676705799868,2020-10-26 03:00:00
1603692000,-3.806651855,-38.55649973315092,10,0,-3.8397538625,-38.562357128145145,0.033616245724176576,2020-10-26 06:00:00
1603702800,-3.7707651,-38.54724310792298,5,0,-3.78562285,-38.52698825,0.025119952314950275,2020-10-26 09:00:00
1604275200,-3.91906644197399,-38.56887468973576,11687,0,-3.9175794514006967,-38.57439566104519,0.005717715035052671,2020-11-02 00:00:00
1604275200,-3.9125582411603888,-40.719619591222546,1646,3,-3.89805839381533,-40.667931160238105,0.053683698369487304,2020-11-02 00:00:00
1604275200,-6.850096391496471,-39.20625552619507,2840,1,-6.826563680313953,-39.289319382317565,0.08633303359382687,2020-11-02 00:00:00
1604286000,-3.5057752,-39.5569027,1,3,-3.5057752,-39.5569027,0.0,2020-11-02 03:00:00
1604286000,-6.3108169,-39.21434386666667,3,8,-6.4147445,-39.2876834,0.12719918707017655,2020-11-02 03:00:00
1604286000,-3.77154158,-38.550834575,20,0,-3.7782403285714286,-38.57804496666667,0.028022823677223266,2020-11-02 03:00:00
1604286000,-7.204401037499999,-39.30561502289114,4,1,-7.2611857375,-39.33035340166792,0.061939402147129355,2020-11-02 03:00:00
1604286000,-4.21445835,-38.920287425,4,6,-4.1819496,-38.9182439,0.0325729154520412,2020-11-02 03:00:00
1604286000,-5.2455857,-38.1286196,1,5,-5.2713596,-38.2738822,0.1475314098070923,2020-11-02 03:00:00
1604296800,-3.785525825,-38.54348425157257,16,0,-3.8398099500000002,-38.5892027,0.07097142209070509,2020-11-02 06:00:00
1604307600,-3.78562285,-38.52698825,2,0,-3.788302455555556,-38.54936087777778,0.022532526702046713,2020-11-02 09:00:00
1604307600,-3.7367679000000003,-38.489101166666664,3,0,-3.788302455555556,-38.54936087777778,0.07929087715075449,2020-11-02 09:00:00
1604307600,-3.741003,-38.5913217,1,0,-3.788302455555556,-38.54936087777778,0.06322933731513397,2020-11-02 09:00:00
1604307600,-3.7932671,-38.6001372,1,0,-3.788302455555556,-38.54936087777778,0.051018453455683864,2020-11-02 09:00:00
1604318400,-3.7771862166666668,-38.524307406461276,3,0,-3.8131176,-38.5320551,0.036757190633539445,2020-11-02 12:00:00
1604880000,-3.807952078818685,-38.60134015458062,10920,1,-3.810763374273793,-38.594722922512084,0.0071896551957971845,2020-11-09 00:00:00
1604880000,-6.892146833234079,-39.37815299029844,2183,7,-7.015231688506377,-39.294340942733356,0.14891051310934772,2020-11-09 00:00:00
1604880000,-5.087369592477515,-38.343699370644245,1223,6,-5.103189793534931,-38.22174896799351,0.12297227113503185,2020-11-09 00:00:00
1604880000,-6.100179744392523,-35.31781527700365,107,4,-5.9809185542500005,-35.32007015881838,0.119282504862167,2020-11-09 00:00:00
1604880000,-4.408557590555556,-43.64235792491864,90,3,-4.408367883870968,-43.708502441597794,0.06614478872464243,2020-11-09 00:00:00
1604890800,-3.7782403285714286,-38.57804496666667,21,0,-3.7919148351851852,-38.56780964720264,0.017080804889723817,2020-11-09 03:00:00
1604890800,-7.2611857375,-39.33035340166792,4,4,-7.2348211,-39.32379406700285,0.027168345213579352,2020-11-09 03:00:00
1604890800,-3.6748577,-40.349059,1,5,-3.6125262,-40.40702025,0.08511593501827021,2020-11-09 03:00:00
1604901600,-3.8398099500000002,-38.5892027,10,3,-3.74024095,-38.6423377,0.11285970931107757,2020-11-09 06:00:00
1604912400,-3.788302455555556,-38.54936087777778,9,0,-3.759872485714286,-38.58435048326639,0.04508365199794676,2020-11-09 09:00:00
1604923200,-3.8131176,-38.5320551,1,0,-3.8291985,-38.527306349999996,0.016767408006531644,2020-11-09 12:00:00
1605484800,-3.902553931600732,-38.59250284883021,10389,0,-3.8515627645441306,-38.644620011200885,0.07291294625283987,2020-11-16 00:00:00
1605484800,-6.834518002830617,-39.320696548778756,2155,1,-6.774667501701,-39.28502718820596,0.06967342225877345,2020-11-16 00:00:00
1605484800,-3.9443876005886196,-40.636995356887255,1529,3,-3.9908054648956375,-40.66626496185114,0.05487556743881032,2020-11-16 00:00:00
1605495600,-3.8396467266666665,-38.61600529017646,30,0,-3.801869058333333,-38.57870966944444,0.0530859261083475,2020-11-16 03:00:00
1605506400,-3.750128075,-38.506629312499996,8,2,-3.8081175588235294,-38.51418615294118,0.058479791994303164,2020-11-16 06:00:00
1605506400,-3.74024095,-38.6423377,4,2,-3.8081175588235294,-38.51418615294118,0.1450174232260121,2020-11-16 06:00:00
1605517200,-3.7526811,-38.5875716,2,1,-3.7822084,-38.5997833,0.031952888163985116,2020-11-16 09:00:00
1605517200,-3.73107245,-38.493222700000004,2,5,-3.73423795,-38.4978865,0.005636614274647828,2020-11-16 09:00:00
1605517200,-3.8146587,-38.62828328286477,1,1,-3.7822084,-38.5997833,0.043188783187550005,2020-11-16 09:00:00
1605517200,-3.7771465,-38.5671367,2,1,-3.7822084,-38.5997833,0.0330366966154265,2020-11-16 09:00:00
1605517200,-3.7223967499999997,-38.576376749999994,2,3,-3.7182552,-38.5559196,0.020872168612568767,2020-11-16 09:00:00
1606089600,-3.8515627645441306,-38.644620011200885,11056,2,-3.821862048368633,-38.64288302576141,0.02975146483418803,2020-11-23 00:00:00
1606089600,-3.9908054648956375,-40.66626496185114,2108,0,-4.013221244215773,-40.628629217048456,0.04380543858404023,2020-11-23 00:00:00
1606100400,-3.801869058333333,-38.57870966944444,36,2,-3.8586196512820514,-38.585656733221455,0.057174220546099705,2020-11-23 03:00:00
1606111200,-3.8081175588235294,-38.51418615294118,17,3,-3.832247806666667,-38.523262700000004,0.025780856610929232,2020-11-23 06:00:00
1606122000,-3.7398076,-38.456122,3,4,-3.7341528,-38.5096997,0.05387528840410001,2020-11-23 09:00:00
1606122000,-3.7822084,-38.5997833,1,3,-3.776223125,-38.58931552076977,0.012058105942214098,2020-11-23 09:00:00
1606122000,-3.8347563,-38.540271024999996,4,5,-3.8480351,-38.5173956,0.026450171989854887,2020-11-23 09:00:00
1606122000,-3.7182552,-38.5559196,1,4,-3.7341528,-38.5096997,0.048877529007014794,2020-11-23 09:00:00
1606122000,-3.78149715,-38.51827475,2,0,-3.77608125,-38.5369065,0.019402940012329808,2020-11-23 09:00:00
1606122000,-3.73423795,-38.4978865,2,4,-3.7341528,-38.5096997,0.01181350687723094,2020-11-23 09:00:00
1606694400,-3.827035942022961,-38.612389679304904,10712,1,-3.8139273180243634,-38.61153978078196,0.013136146719694425,2020-11-30 00:00:00
1606694400,-7.035641607031717,-39.27963680488948,3278,2,-6.994131833636066,-39.30007960771826,0.046270611353448184,2020-11-30 00:00:00
1606694400,-3.6282557416152317,-40.32099345782883,1944,0,-3.6762944390260666,-40.369869337690375,0.06853151159170838,2020-11-30 00:00:00
1606694400,-5.047216443188492,-38.14508840132588,1701,8,-5.0795312363691565,-38.15852161818046,0.034995673633024964,2020-11-30 00:00:00
1606694400,-5.991433040243903,-35.32410895422652,164,5,-5.999079579117646,-35.31073279009004,0.01540750868684807,2020-11-30 00:00:00
1606705200,-3.7661197250000003,-38.54837068423865,32,0,-3.7753064145833335,-38.55727265719889,0.012792200284131847,2020-11-30 03:00:00
1606705200,-7.2086235,-39.312162575,4,1,-7.216472120000001,-39.279244895734166,0.03384042617921621,2020-11-30 03:00:00
1606705200,-6.2991668,-39.38896676699282,2,5,-6.36734935,-39.308623376077975,0.10537514217457392,2020-11-30 03:00:00
1606716000,-3.779746485714286,-38.57720524285715,14,0,-3.8011888764705883,-38.571373945086,0.02222116457881337,2020-11-30 06:00:00
1606716000,-7.253630216666666,-39.319428510316605,3,5,-7.2371409,-39.2993299,0.02599714793707264,2020-11-30 06:00:00
1606726800,-3.7621051,-38.52783756666667,3,0,-3.799678855,-38.55755250415395,0.04790370105533649,2020-11-30 09:00:00
1606726800,-3.8329615666666665,-38.5046488,6,0,-3.799678855,-38.55755250415395,0.06250232642959702,2020-11-30 09:00:00
1606726800,-3.776223125,-38.58931552076977,2,0,-3.799678855,-38.55755250415395,0.03948494009908441,2020-11-30 09:00:00
1606737600,-3.8399529,-38.5477935,2,2,-3.8333072,-38.5206551,0.027940259177950382,2020-11-30 12:00:00
1606737600,-3.7822084,-38.5997833,1,0,-3.7227125,-38.560723,0.07117210937506478,2020-11-30 12:00:00
